,regression,classification
2125,-0.014361066769153198,0
2126,0.008006745430407967,1
2127,-0.0033003552256985706,0
2128,0.003656794514553418,1
2129,-0.007583053309312035,0
2130,-0.012262718255775937,0
2131,0.00036167652183932285,1
2132,-0.001368929721206178,0
2133,-0.0032788249316355327,0
2134,0.00030631802999210237,1
2135,0.023475281950230964,1
2136,0.0015685882734315028,1
2137,-0.0006071375708313177,0
2138,0.004753838484832559,1
2139,0.0,0
2140,0.00614497278287136,1
2141,-0.009296288710730462,0
2142,-0.0184464503250941,0
2143,0.001189334923497889,1
2144,-0.026952120893945188,0
2145,-0.0009862042762213124,0
2146,-0.030523976183629405,0
2147,0.027459147140711557,1
2148,0.0035021655371419752,1
2149,0.0017518265541749478,1
2150,0.01223776170814593,1
2151,-0.008689175091245048,0
2152,0.0022706879415398894,1
2153,-0.0029233224097269554,0
2154,-0.005602824537945136,0
2155,-0.0017009790623434841,0
2156,0.006265568337718932,1
2157,-9.11508920555556e-05,0
2158,0.005837347432449089,1
2159,-0.001914078023181158,0
2160,0.11243439275533143,1
2161,0.0,0
2162,-0.040134544789411364,0
2163,0.058721560965164406,1
2164,0.008262296217436058,1
2165,0.006878435782926017,1
2166,0.0007811906549288056,1
2167,-0.002532346886590729,0
2168,-0.0025421835852754517,0
2169,0.0,0
2170,0.038102340555504245,1
2171,0.0010921079777067863,1
2172,0.002337614027877197,1
2173,0.0038134156158911824,1
2174,-0.001200634260076433,0
2175,-0.00321090700386609,0
2176,0.004124136759244309,1
2177,5.896077503556935e-05,1
2178,-0.0015706856733515052,0
2179,0.006754649070163358,1
2180,0.0027390754848492433,1
2181,-0.003145182733358601,0
2182,-0.0018074419552710525,0
2183,0.013857093163311992,1
2184,0.022845429559919722,1
2185,-0.001521150707632495,0
2186,0.010107316544738652,1
2187,0.023868541584083646,1
2188,0.0001331316557262174,1
2189,0.003705148283461086,1
2190,0.005826196736037574,1
2191,0.00035464999350566333,1
2192,0.001355135730728149,1
2193,0.0,0
2194,3.6935539664691e-05,1
2195,-0.003092689401667295,0
2196,0.0008685580315173784,1
2197,-0.010159549973717149,0
2198,-0.010557082686365517,0
2199,0.0016400587373735828,1
2200,0.01385401908857076,1
2201,-0.0016836662848969382,0
2202,0.01807203491968964,1
2203,-0.0027556767078088813,0
2204,0.000991481222752634,1
2205,0.0002502875772501677,1
2206,-0.007605026224442435,0
2207,0.08822235586926026,1
2208,0.00905962585997168,1
2209,0.004008167684412829,1
2210,0.03768222992104608,1
2211,0.0024171646910152935,1
2212,-0.0021172491676124654,0
2213,-0.0003331473908554624,0
2214,-0.008560431607661912,0
2215,-0.0014451537419613051,0
2216,-0.0026756214095777255,0
2217,0.0021974922028479083,1
2218,0.0019752648379189456,1
2219,0.002645832758818228,1
2220,0.0049264385390962685,1
2221,-0.0006078451445887698,0
2222,0.003474408999645136,1
2223,-0.0023851173889991944,0
2224,-0.0018949865246124546,0
2225,-0.002783328925258045,0
2226,0.0,0
2227,0.0,0
2228,-0.001033665861703008,0
2229,0.005053722302204907,1
2230,-0.01094869937252155,0
2231,-0.005718176606297004,0
2232,0.0015627503914080643,1
2233,0.05325827171288897,1
2234,-0.0012386906567070967,0
2235,-0.013270177583699833,0
2236,0.012088438436268945,1
2237,-0.0005584264566680119,0
2238,0.008286193995190396,1
2239,-0.0034248858414080347,0
2240,0.0007520852160159965,1
2241,-0.0032943756006961204,0
2242,0.0009188138345513941,1
2243,0.003379417849664615,1
2244,-0.0026481419726896802,0
2245,0.0021653955379339835,1
2246,0.006588752405066441,1
2247,0.0026468923869517563,1
2248,-0.0012563188989890104,0
2249,0.011759834073810673,1
2250,-0.002263823386751911,0
2251,-0.005928757426254336,0
2252,0.0,0
2253,0.021267598713834553,1
2254,-0.0025696238926860527,0
2255,0.0,0
2256,0.014480652219427003,1
2257,0.007048936050170136,1
2258,0.01051084358262319,1
2259,-0.0096249837830238,0
2260,0.0,0
2261,0.001055689591153652,1
2262,-0.0035606603345407933,0
2263,0.029507588654069085,1
2264,0.00010949988021290928,1
2265,-0.016931079656019952,0
2266,0.0006253869256699094,1
2267,-0.004127718234389723,0
2268,0.030004820284919645,1
2269,-0.010068246600157524,0
2270,-0.0032755240434304564,0
2271,0.0509189836938663,1
2272,-0.024238117219494773,0
2273,-0.025931174678346512,0
2274,-0.004060001010377044,0
2275,0.0008519559656097657,1
2276,0.00020496232035281363,1
2277,0.00940077811560971,1
2278,0.0,0
2279,-0.00415653547329216,0
2280,0.005831293522037276,1
2281,-0.0103855181514874,0
2282,0.01161929008196573,1
2283,0.007879510518043325,1
2284,0.0012082194153000372,1
2285,-0.032643289799273056,0
2286,0.022346528852312423,1
2287,-0.019188685260525654,0
2288,-0.0034032911430962763,0
2289,-0.008118477019658817,0
2290,0.019048262057421446,1
2291,0.001176362698238113,1
2292,-0.0008077991827822998,0
2293,0.01227031467121786,1
2294,-0.0005073276003649838,0
2295,-0.021454862762179477,0
2296,0.015498445421528272,1
2297,0.007217720996773116,1
2298,0.0006246191546200217,1
2299,-0.004439319173794763,0
2300,-0.0009390215952400593,0
2301,0.0014360858433471264,1
2302,-0.025349479923187715,0
2303,0.00016607501581578123,1
2304,-0.003661418101435983,0
2305,-0.01712909853804557,0
2306,0.001436826990427129,1
2307,-0.003066933907266239,0
2308,-0.008774660889281836,0
2309,0.028653428260254552,1
2310,-0.015305882661045846,0
2311,-0.006684267561660971,0
2312,-0.0007684237659917242,0
2313,0.008823827414659983,1
2314,-0.00523417074660545,0
2315,0.004285115872183621,1
2316,0.01836724474615175,1
2317,0.019726508152418228,1
2318,-0.004127900383228322,0
2319,0.02359525451123013,1
2320,-0.0005790734323698357,0
2321,0.0,0
2322,0.008847205253189187,1
2323,0.05989277109376751,1
2324,-0.02031467351644963,0
2325,0.0003094619632803733,1
2326,-0.0011529025224615245,0
2327,-0.0007107107091316908,0
2328,-0.00022723312132356323,0
2329,-0.005904412511874803,0
2330,-0.01996552447120994,0
2331,-0.008007872773571997,0
2332,0.0005282539580672237,1
2333,-0.006793348841367895,0
2334,0.0017633171277349222,1
2335,0.00855532455955399,1
2336,-0.0030748161699625538,0
2337,-0.0020634245998554742,0
2338,0.0053761646667240415,1
2339,0.0008264662222662281,1
2340,0.006904883568509088,1
2341,0.0006146122326178429,1
2342,-0.008924888766474237,0
2343,0.0020349127328009066,1
2344,0.08296394855132684,1
2345,0.012742441916185406,1
2346,0.0007785812760761725,1
2347,0.019517189295656344,1
2348,-0.00916663815675005,0
2349,-0.002459500884231566,0
2350,0.0026438301520823556,1
2351,0.001577839466689468,1
2352,-0.02188856410623785,0
2353,-0.01850806470410513,0
2354,-0.00589979589833974,0
2355,0.002340945670367708,1
2356,-0.004947719837232015,0
2357,0.024402195155655882,1
2358,0.0,0
2359,0.0021798367220284237,1
2360,-0.014410548581704073,0
2361,0.01657491866088851,1
2362,-0.0011302953076023563,0
2363,0.0,0
2364,0.010471964983278109,1
2365,-0.0002914800575414394,0
2366,0.0040162727496929175,1
2367,0.029999280679273835,1
2368,-0.011266502814377076,0
2369,0.0008963148270656622,1
2370,0.0,0
2371,-0.013832213449755982,0
2372,-0.007808434998687486,0
2373,-0.006337565693659305,0
2374,-0.015073605174258924,0
2375,0.0003020512857584927,1
2376,0.0002214725823235511,1
2377,-0.0018631187968759565,0
2378,0.0003114246317484551,1
2379,0.0,0
2380,-0.027312289215449547,0
2381,-0.0016911912674593187,0
2382,-0.008239456220663159,0
2383,-0.014240065331524379,0
2384,9.551751185464425e-05,1
2385,0.0008986055512779411,1
2386,0.007940558093383891,1
2387,0.005367756231785836,1
2388,0.003410405540466824,1
2389,0.002852448613301199,1
2390,-0.012931468595708893,0
2391,-0.011217520781951016,0
2392,0.0011248719537526948,1
2393,-0.006456327384679456,0
2394,0.0028835417877262656,1
2395,-0.008577628559414293,0
2396,-0.026844107117840924,0
2397,-0.000870585677243955,0
2398,0.0037639512513423894,1
2399,-0.001232283650058581,0
2400,-0.0009299019326096484,0
2401,0.004221883722994841,1
2402,-0.0031107636878957975,0
2403,0.0013748606451860685,1
2404,-0.011930806240453565,0
2405,-0.0002816017886610285,0
2406,-0.0018458149196719311,0
2407,0.04516582941537028,1
2408,-0.001791923245509183,0
2409,0.0026306157703018386,1
2410,-0.005697413666722809,0
2411,-0.020807066880937832,0
2412,0.006846579593621185,1
2413,-0.03186986732676576,0
2414,-0.01615709220394759,0
2415,0.00013823171957644248,1
2416,0.004221040280525678,1
2417,0.0027061785840171845,1
2418,0.025564261644493838,1
2419,0.014571564881739963,1
2420,-5.1145417275403974e-05,0
2421,0.0,0
2422,-0.024323657765292106,0
2423,0.0,0
2424,0.0020449231723948798,1
2425,-0.009062154455504396,0
2426,0.01001701867350291,1
2427,-0.013740089267907955,0
2428,0.007620440104918019,1
2429,0.0027521897738240395,1
2430,0.020904194958404718,1
2431,0.00509867122318094,1
2432,0.0036385130865108214,1
2433,-0.0008147573299321393,0
2434,-0.0061976701945363494,0
2435,0.0,0
2436,0.006078011811933777,1
2437,-0.008845451192369977,0
2438,-0.009303433874359926,0
2439,-0.002906504964556116,0
2440,-0.008000378382926615,0
2441,-0.0006715524289595014,0
2442,0.006065840810188995,1
2443,0.0003792427535238184,1
2444,0.007042674832130366,1
2445,-0.006041407919705654,0
2446,-0.0007057641539288582,0
2447,0.013053294895361257,1
2448,0.006019402486014026,1
2449,0.02305152829759868,1
2450,-0.0001494018764774197,0
2451,0.004492480253103129,1
2452,-0.011527840607032548,0
2453,0.012778831314835004,1
2454,0.0076552385841774,1
2455,0.008038958484454078,1
2456,0.06243608839421293,1
2457,0.016789573737886906,1
2458,-0.0036434855327980055,0
2459,0.0008597912442718829,1
2460,-0.029351676641600398,0
2461,0.007584029509891687,1
2462,0.002012575489339375,1
2463,-0.0006570607006524806,0
2464,0.0016290904137951688,1
2465,0.010928379195427263,1
2466,-0.000933113214822469,0
2467,0.0,0
2468,0.02024103145652954,1
2469,-0.004525229351354803,0
2470,-0.0014149659917737064,0
2471,0.006518284495134859,1
2472,-0.0038632101824077757,0
2473,-0.007561594423359576,0
2474,-0.0017968686047094057,0
2475,-0.009372849444075518,0
2476,0.002146044971939004,1
2477,0.0005971819805864378,1
2478,0.04275152916956,1
2479,0.022772708118565937,1
2480,-0.015944195523755426,0
2481,-0.020146437075682363,0
2482,-0.0012422360010462226,0
2483,0.002451119560520352,1
2484,0.004782605326302966,1
2485,-0.0132369061709322,0
2486,0.001859778732760664,1
2487,-0.0035931546401721374,0
2488,0.00427666333443174,1
2489,0.008008436338616332,1
2490,0.0018194297886163667,1
2491,-0.0018756428477222965,0
2492,-0.012522763170397248,0
2493,-0.0004810540706666467,0
2494,0.0026872036654586023,1
2495,-0.0042693407021282105,0
2496,-0.012779746026499093,0
2497,-0.0008915014043443991,0
2498,0.0011395913955435937,1
2499,0.005656844341208108,1
2500,0.006255591365250181,1
2501,0.006281955709689265,1
2502,-0.013356389660481829,0
2503,-0.0016649386796929802,0
2504,-0.021477219173429835,0
2505,0.016031616048754034,1
2506,-0.004903049837718596,0
2507,-1.1854745336724282e-05,0
2508,-0.007901178596763996,0
2509,0.003711911272305927,1
2510,-0.00010771404112841508,0
2511,0.05475479967998686,1
2512,0.0020449114481244975,1
2513,0.009658920080764095,1
2514,-0.012729979262814708,0
2515,-0.013595471163234361,0
2516,0.0,0
2517,0.018183394871291225,1
2518,0.009822965563256025,1
2519,0.005320777953528638,1
2520,0.0005049992484083672,1
2521,0.0023976860303695975,1
2522,-0.0006233295549955646,0
2523,-0.017860704853540237,0
2524,-0.0029401531529684036,0
2525,0.0067255064490865995,1
2526,-0.007770135086899559,0
2527,-0.010181352656588375,0
2528,-0.014978116839772185,0
2529,-0.027124922364093727,0
2530,0.0018878195130559536,1
2531,0.002321497134395177,1
2532,0.028732156097218676,1
2533,0.0,0
2534,0.0007311194750753936,1
2535,0.01576250030518393,1
2536,-0.009255132161328665,0
2537,-0.013380799307679641,0
2538,-0.007010620125990956,0
2539,0.057653287535965596,1
2540,-0.02490744959874014,0
2541,0.005471638952306065,1
2542,-0.0101872100200485,0
2543,-0.0040036150722526885,0
2544,0.007345359352548088,1
2545,0.001227155957557539,1
2546,0.00019521873714997253,1
2547,0.0,0
2548,0.0,0
2549,-0.005348254335673848,0
2550,0.0,0
2551,0.0022649173134622605,1
2552,0.0020680037189696543,1
2553,0.0033926129131490574,1
2554,-0.003111354444886199,0
2555,-0.0026192890823174587,0
2556,-0.013678802094104282,0
2557,0.0013614708938851216,1
2558,0.014828335183138478,1
2559,-0.005107282205560753,0
2560,0.005886691051142214,1
2561,-0.005654139419202052,0
2562,-0.000515430989183668,0
2563,-0.00031265018799306034,0
2564,-0.009022175489766793,0
2565,-0.0009817531185596592,0
2566,0.012562627263468951,1
2567,-0.0023174623104016178,0
2568,-0.0020530667300411812,0
2569,0.017016644119574452,1
2570,0.010553983796270067,1
2571,0.004534494838399597,1
2572,-0.0055102349078751485,0
2573,0.002801110400984013,1
2574,-0.0020053595982637918,0
2575,-0.01425646724930731,0
2576,0.00034490240596909673,1
2577,-0.005532844972202741,0
2578,-0.010157008178750008,0
2579,0.0007903781269730541,1
2580,-0.00931158480847834,0
2581,0.0018248488168267265,1
2582,-0.004287481251719581,0
2583,0.01697613609447165,1
2584,-0.014080743538971825,0
2585,-0.002742408245865993,0
2586,-0.00025185656363107216,0
2587,0.000997507952861727,1
2588,0.007654199978253642,1
2589,-0.009187166814097215,0
2590,0.035335098058695676,1
2591,-0.011390985705732963,0
2592,-0.002834486584085484,0
2593,-0.0014607685883229469,0
2594,0.012439437107638295,1
2595,0.008656906166731863,1
2596,-0.008582050222107339,0
2597,0.0013537218049441315,1
2598,0.01159621109010109,1
2599,-0.008277604217555079,0
2600,0.009314612859803015,1
2601,0.0025216324154026444,1
2602,0.01498263195841385,1
2603,0.01499542788052951,1
2604,-0.01904183442580473,0
2605,-0.00022520724613347615,0
2606,-0.001079173457680832,0
2607,0.007211561948156859,1
2608,-0.009895607773718697,0
2609,0.008081733873112323,1
2610,0.004802127550336483,1
2611,0.0004582256634892511,1
2612,-0.007797273811099038,0
2613,0.015588799663253109,1
2614,0.00704930889694938,1
2615,-0.00378820314741393,0
2616,0.0007894606974439148,1
2617,-0.009967259969588095,0
2618,0.0,0
2619,0.012148079000121168,1
2620,-0.004181424611268904,0
2621,0.006564201019493582,1
2622,0.0,0
2623,0.008208724132378378,1
2624,0.0004170957901969731,1
2625,-0.0024819475764072257,0
2626,0.03973806630898133,1
2627,-0.0017863216392683856,0
2628,0.002964938053071393,1
2629,-0.0028961839334872915,0
2630,-0.000894997715965528,0
2631,0.0024796951640996476,1
2632,0.006573568881006186,1
2633,0.01604759207194582,1
2634,0.0004309376010234852,1
2635,-0.023694196125045818,0
2636,0.011153257913266157,1
2637,-0.0020752878689574918,0
2638,-0.007066269197901047,0
2639,0.0,0
2640,0.014493830328346755,1
2641,-0.0063098037768506915,0
2642,0.0005627460803198541,1
2643,0.0023667943502281765,1
2644,0.00020557129451278052,1
2645,0.005385384425727831,1
2646,0.000513121144429031,1
2647,0.0028693912330124338,1
2648,-0.004779372577017276,0
2649,-0.0006251884976062696,0
2650,0.0033973742619280768,1
2651,-0.015216458920119904,0
2652,-0.0021248633094486744,0
2653,-0.007929681245031604,0
2654,0.0024318948928723073,1
2655,-0.0006443108751280587,0
2656,0.007607577715678441,1
2657,0.0020091434547027244,1
2658,-0.013993407417552058,0
2659,-0.013911098733710362,0
2660,-0.00544103608954592,0
2661,-0.004688804493141978,0
2662,0.0009968621652990158,1
2663,-0.000659565779296089,0
2664,0.002652739723018395,1
2665,0.0,0
2666,0.004508753042192103,1
2667,-0.004625161411392706,0
2668,-0.009927392381742355,0
2669,-0.0029205090483220464,0
2670,-0.0025034222059497277,0
2671,0.0002503259033622037,1
2672,0.0015122420366120036,1
2673,0.014411240281333962,1
2674,0.00325550333367075,1
2675,-0.0002956730561635994,0
2676,-0.0008712849898396952,0
2677,0.00598361731662984,1
2678,-0.016354852758188435,0
2679,0.00989062506204614,1
2680,0.02099346377455073,1
2681,-9.627490342821479e-05,0
2682,-0.00271226158132282,0
2683,-0.007712768517130742,0
2684,0.02186620520703795,1
2685,0.08548088478569707,1
2686,-0.005260087247543568,0
2687,0.008989802627818592,1
2688,0.0005901681861303794,1
2689,-0.014921883681874857,0
2690,-0.0018487189836262892,0
2691,0.0005577308357376833,1
2692,-0.0017107594319213878,0
2693,0.018712890744844668,1
2694,-0.007806200672176055,0
2695,0.0019109141437375615,1
2696,-0.005455994098715211,0
2697,0.006636597855156202,1
2698,0.026461332761693324,1
2699,-0.013041027711340393,0
2700,0.0010180517187663616,1
2701,0.006238005257575864,1
2702,0.0023684649279098243,1
2703,0.0020584796924376044,1
2704,-0.01413633160684411,0
2705,-0.0032282322874655767,0
2706,0.0040363053582907395,1
2707,-0.026075369522513325,0
2708,-0.0001598536762771312,0
2709,0.06908216698282785,1
2710,0.004294419140413731,1
2711,0.0026500129068315033,1
2712,0.039076373357998496,1
2713,0.0016136427618989703,1
2714,0.03743661173051555,1
2715,0.002833403871668848,1
2716,-0.013684680805623383,0
2717,0.020860162204338405,1
2718,0.0006881785136316788,1
2719,-0.015170148380886707,0
2720,0.013321853475612981,1
2721,-0.001650685029289517,0
2722,-0.012352456766684896,0
2723,-0.0004526517086396719,0
2724,-0.021922483023128877,0
2725,-0.011002892516403795,0
2726,0.009215285204779187,1
2727,-0.0006529560300781223,0
2728,0.0026829661860369035,1
2729,0.007665515371784204,1
2730,-0.0002936404070735374,0
2731,-0.0006951591051572707,0
2732,0.0013954571106906796,1
2733,-0.001902423188496059,0
2734,0.0,0
2735,0.002145231460468502,1
2736,0.0016788604186756483,1
2737,-0.004267245757060708,0
2738,0.01869338493350875,1
2739,0.005109468239368494,1
2740,0.045943562820221565,1
2741,0.019671390217430824,1
2742,0.002877537315482537,1
2743,-0.0003888409508028781,0
2744,-0.0032728069671694297,0
2745,0.0013956276121264999,1
2746,-0.005090694679944044,0
2747,-0.003690661666874477,0
2748,-0.002804539656665209,0
2749,0.0019340892651524874,1
2750,0.01732206209874337,1
2751,-0.01110929698477377,0
2752,0.00010035605933051519,1
2753,-0.002129660645743389,0
2754,0.0025894498665428667,1
2755,-0.0028022006370117558,0
2756,0.00022983560561079636,1
2757,0.01173253581062645,1
2758,-0.00528717857038124,0
2759,0.019547437586444116,1
2760,0.0008180050017107368,1
2761,0.02364491614904506,1
2762,-0.014859879950910239,0
2763,0.0019255058213415298,1
2764,-0.007545726143126777,0
2765,0.006765610557018173,1
2766,-0.008684718183850887,0
2767,0.0008899539153672511,1
2768,0.005288336010181167,1
2769,0.03600603501064574,1
2770,-0.0059509288988673845,0
2771,0.007268594321847355,1
2772,-0.004082174565380525,0
2773,-0.006791748373397362,0
2774,-0.005502060707241893,0
2775,-0.00736612260194253,0
2776,0.0007569783305037801,1
2777,-0.0019539448733111035,0
2778,0.002755679795872578,1
2779,-0.0006103377318293708,0
2780,-0.00042327651595149495,0
2781,0.006210852518314778,1
2782,-0.0006789683671889676,0
2783,-0.01565289331139134,0
2784,0.0017270638273486712,1
2785,-0.0008189587888963395,0
2786,-0.01191179337040754,0
2787,-0.002338358334512655,0
2788,-0.019205353324513865,0
2789,0.0018224726233410724,1
2790,0.016927894518745566,1
2791,-0.00035113166732155714,0
2792,-0.011747491535258047,0
2793,0.00016084496341157612,1
2794,-0.018187300026228214,0
2795,-0.0034679517799529993,0
2796,0.010135428659135208,1
2797,-0.003945775983281491,0
2798,0.03021944444700467,1
2799,0.006872037142728107,1
2800,0.008544523478535909,1
2801,-0.0038437314922235293,0
2802,0.044934654432230055,1
2803,0.007098268069333512,1
2804,0.0010348818462501542,1
2805,0.004064273446116071,1
2806,-0.02252257343554303,0
2807,0.008934035278363088,1
2808,0.005518841078727773,1
2809,0.05156053610359878,1
2810,-0.018855585382130426,0
2811,-0.003285935793191807,0
2812,0.00877385064385058,1
2813,-0.00786886000966501,0
2814,-0.009018442353622818,0
2815,0.011274286090477793,1
2816,0.001271144472072677,1
2817,0.009053477159453283,1
2818,0.016313754776421482,1
2819,-0.019832068639784515,0
2820,0.023336662616545153,1
2821,0.02230023772809018,1
2822,-0.0003818434454687373,0
2823,0.0026957360196818683,1
2824,-0.005951984630268839,0
2825,0.0011417711377605768,1
2826,0.007281368928945261,1
2827,0.0005577822525670336,1
2828,0.00942522614315378,1
2829,0.016106608578611507,1
2830,0.006389500289870803,1
2831,0.0,0
2832,-0.0007947534717281187,0
2833,0.008308057277583086,1
2834,0.0011603159494576625,1
2835,0.004841722088949045,1
2836,-0.04663545246617283,0
2837,0.00236903465167003,1
2838,0.0013410157893650485,1
2839,0.000380134331050502,1
2840,0.0017837789394444248,1
2841,0.006029794770911341,1
2842,0.01677056169315594,1
2843,0.009278882086075838,1
2844,-0.004265568827250629,0
2845,0.007842550838823747,1
2846,0.03391703217530041,1
2847,0.0,0
2848,0.0054742807151081435,1
2849,-0.005061133607031206,0
2850,-0.017098156447476857,0
2851,-0.01765478966700335,0
2852,-0.012175991053509553,0
2853,-0.0019346539745287944,0
2854,0.015522715923220081,1
2855,-0.007783346240148425,0
2856,-0.009132362581599565,0
2857,-0.0026353812729519397,0
2858,-0.005124818298851316,0
2859,-0.004161596315206459,0
2860,-0.002483024179903435,0
2861,0.00015077525606191963,1
2862,0.0015365630517097616,1
2863,-0.020861409507526064,0
2864,-0.0016531224551662753,0
2865,0.0,0
2866,-0.007344653505397809,0
2867,-0.002090619571321447,0
2868,-0.0017075634169831473,0
2869,0.00015111171558152556,1
2870,0.0,0
2871,0.006882607557597207,1
2872,-0.006271557212167289,0
2873,0.002845690103687664,1
2874,0.0007250724522184719,1
2875,0.002930728088800008,1
2876,-0.0017460744366267831,0
2877,-0.0023147265637043237,0
2878,-0.012940161002353385,0
2879,-0.003350069742007558,0
2880,-0.0040827556767241,0
2881,0.001637701189396185,1
2882,0.0027552919845408833,1
2883,0.004930647876415268,1
2884,-0.002863206243946451,0
2885,-0.0028626013284676383,0
2886,-0.0018438708933252456,0
2887,0.002364276561961029,1
2888,0.02342683793316729,1
2889,0.0,0
2890,-0.008223517948421482,0
2891,0.004146155765483386,1
2892,0.0,0
2893,-0.015446550630694727,0
2894,-0.006311230094742549,0
2895,-0.001999667765745551,0
2896,-0.009030028789548153,0
2897,-0.008719534165964472,0
2898,0.0026687089151880322,1
2899,-0.002712915868932693,0
2900,-0.0034844835187907226,0
2901,0.00782565291723121,1
2902,-0.011544255194533998,0
2903,-0.012331715238964489,0
2904,0.029572355805404404,1
2905,-7.547237709906692e-05,0
2906,-0.0010243237953517735,0
2907,0.0009562003537919939,1
2908,-0.0019410772676178923,0
2909,0.005088577097568775,1
2910,0.009855865462632568,1
2911,0.001132218331268447,1
2912,-0.0006731016355261873,0
2913,-0.0011303319823110143,0
2914,0.0,0
2915,-1.7292936285833928e-05,0
2916,0.0,0
2917,0.004558009392263863,1
2918,-0.0015145145053806423,0
2919,-0.012959765415648247,0
2920,0.0016385400897746738,1
2921,-0.0007611235557217763,0
2922,-0.0036554438461667113,0
2923,0.008336369387816213,1
2924,0.006981858960884588,1
2925,0.0025430026695765174,1
2926,-0.005262912410965743,0
2927,0.011475030597848138,1
2928,-0.00197246875536991,0
2929,0.0025991513320330686,1
2930,0.0,0
2931,0.004265463345647089,1
2932,0.0035445906733938097,1
2933,0.0015898159907021042,1
2934,0.0005482937319255429,1
2935,-0.0030533516296733245,0
2936,-0.0037370135965286914,0
2937,-0.004496814992471834,0
2938,-0.0006447113528310707,0
2939,0.0077160375234810175,1
2940,0.004692732513469057,1
2941,0.0001666003873033505,1
2942,-0.001024723032094278,0
2943,0.012737128379411766,1
2944,0.00426710253386813,1
2945,0.0328594137512727,1
2946,0.0003792760463295187,1
2947,-0.004048874833429712,0
2948,0.024679493292331302,1
2949,-0.0007770054944795739,0
2950,0.0,0
2951,0.0027550295874492338,1
2952,-0.0060251434375672855,0
2953,0.010589642927940094,1
2954,-0.006088839887721227,0
2955,0.01133147972771212,1
2956,0.012221172365733257,1
2957,-0.006034984075664686,0
2958,0.002082931559028878,1
2959,0.0,0
2960,0.0,0
2961,0.0033422088651624,1
2962,-0.0036007032358174634,0
2963,-0.004920607031437903,0
2964,0.0005650218168723679,1
2965,-0.0020475595824186376,0
2966,0.004783957739566821,1
2967,-0.01829714604440664,0
2968,0.0061325909664272545,1
2969,0.0,0
2970,0.0004335535597673531,1
2971,-0.012596365049592141,0
2972,0.00020135123079756916,1
2973,0.0,0
2974,0.008622074601335242,1
2975,0.02791460241502211,1
2976,-0.008470136174324953,0
2977,0.03580208893405481,1
2978,0.005994764028178668,1
2979,-0.003530814834742184,0
2980,-0.0010214494035858757,0
2981,0.0004116994634665117,1
2982,-0.01129136772150855,0
2983,-0.007867477312071786,0
2984,-0.0001250189622679834,0
2985,0.00023441113760015936,1
2986,0.0,0
2987,-0.006409878084253659,0
2988,-0.004110557163957303,0
2989,-0.004654195945161436,0
2990,-0.0030034331928024127,0
2991,-0.004156930178806206,0
2992,-0.010276280089104643,0
2993,-0.005200680383527116,0
2994,-0.007940651748608077,0
2995,0.0,0
2996,-0.005809207919571855,0
2997,-0.0004132089451900686,0
2998,0.0,0
2999,0.011402618421787152,1
3000,-0.005886618867225735,0
3001,0.0035556505511106567,1
3002,0.0016141696351377887,1
3003,0.0066194315785777415,1
3004,0.041100546029300855,1
3005,0.015073802240619582,1
3006,0.0,0
3007,-0.004042192159738207,0
3008,-0.0061664326008898694,0
3009,0.0040158405236964696,1
3010,0.0,0
3011,-0.0016790641802879836,0
3012,-0.0008292469930070586,0
3013,0.01216573118059214,1
3014,-0.004944829619013655,0
3015,-0.010783875360822396,0
3016,-0.007521292255210661,0
3017,-0.0015826670985614791,0
3018,0.0012420579722424816,1
3019,-0.004206926019884717,0
3020,0.018695649134377122,1
3021,0.004475629602747179,1
3022,0.006091345533285044,1
3023,0.04579661490796621,1
3024,-0.0024763831764957204,0
3025,0.0003413099956431579,1
3026,-0.012758016647275817,0
3027,-0.03183269434720645,0
3028,0.002804891877193045,1
3029,-0.001875180789725968,0
3030,0.0020560978036609475,1
3031,-0.007152137045962163,0
3032,-0.004960048739719426,0
3033,0.0019356157056511676,1
3034,-0.005471570070955354,0
3035,-0.019809298817709164,0
3036,-0.005084430728077876,0
3037,0.012128112650744403,1
3038,-0.0014419077633246128,0
3039,0.002397232036581777,1
3040,-0.006784297301264569,0
3041,0.026352229246728292,1
3042,-0.0038034568216142586,0
3043,0.007970477798674208,1
3044,0.0007531009241199459,1
3045,0.0007802531744677382,1
3046,-0.01728055376426987,0
3047,0.001958285764034027,1
3048,0.0059809412426062485,1
3049,0.023575832391943472,1
3050,0.00762119947978993,1
3051,-0.014018018004107768,0
3052,-0.0015151817276296835,0
3053,0.018268220250410624,1
3054,0.0008342828107841526,1
3055,-0.002909349656282634,0
3056,0.007679324539245376,1
3057,-0.0037473686587576925,0
3058,0.0009356332486673617,1
3059,-0.0009542230340699699,0
3060,0.010476125050482394,1
3061,0.006922965533681396,1
3062,-0.018753343281858206,0
3063,-0.015303709044757276,0
3064,0.012118529953343104,1
3065,-0.001636020648695776,0
3066,-0.0009727133692450941,0
3067,0.000375220407357865,1
3068,-0.015366962435928656,0
3069,0.0025849419409179,1
3070,0.007187460374593441,1
3071,0.00021699612968535594,1
3072,0.0016608373092506954,1
3073,0.0008285386102120922,1
3074,-0.002451490384130728,0
3075,-0.01718795445250022,0
3076,0.004776616050976085,1
3077,-0.0030615003565180104,0
3078,0.00579586350595313,1
3079,-0.0024312996616205384,0
3080,0.0006749266002320954,1
3081,-0.00032972883958845296,0
3082,0.005934023360652704,1
3083,-0.0018354761627841836,0
3084,-0.017234659130849907,0
